outer_iter,phi_epoch,loss_eik,mean_residual,lr,rho_solver_iters,rho_residual,rho_change
0,0,198.417128961261,13.831907236468153,0.001,,,
0,100,0.05159011069411315,0.20021535992307865,0.001,,,
0,200,0.00756572141654104,0.07037771307912367,0.001,,,
0,300,0.007130330607590125,0.0681269793827517,0.001,,,
0,400,0.006659059503046496,0.06580633389539653,0.001,,,
0,500,0.006373901540781977,0.06428821824562142,0.001,,,
0,600,0.0062130002119119765,0.06358230624484267,0.001,,,
0,700,0.005940316488361883,0.0623871205362462,0.001,,,
0,800,0.005509280365628375,0.060082942458332275,0.001,,,
0,900,0.005154078920823264,0.05812318305831666,0.001,,,
0,1000,0.004941686565059178,0.05691882772240019,0.001,,,
0,1100,0.004531757936700914,0.054383375205093946,0.001,,,
0,1200,0.004489840999980234,0.05434175895231671,0.001,,,
0,1300,0.004218895369664471,0.052770169717411615,0.001,,,
0,1400,0.0040640472197517215,0.0516499437799131,0.001,,,
0,1500,0.003912207751174856,0.05081237570200306,0.001,,,
0,1600,0.0035463300698647224,0.047969848634364896,0.001,,,
0,1700,0.0033026439254680035,0.04650846924583365,0.001,,,
0,1800,0.003292448731738074,0.04625123259560899,0.001,,,
0,1900,0.002992376954473357,0.04487898322266853,0.001,,,
0,outer_summary,0.00290526066789388,0.043652857391616166,,10000,0.0005582554672002232,229.58304413630137
1,0,0.002905449975015342,0.04360289707295863,0.0008,,,
1,100,0.0027085768295362863,0.04221662255731487,0.0008,,,
1,200,0.0026384319663743066,0.04159563770420629,0.0008,,,
1,300,0.0024920196940275865,0.04045489754534253,0.0008,,,
1,400,0.002450058611639391,0.039993103598680795,0.0008,,,
1,500,0.0023262812908056195,0.039367910952378744,0.0008,,,
1,600,0.002246947006941132,0.03845615805527591,0.0008,,,
1,700,0.002167486390661971,0.03781418919792806,0.0008,,,
1,800,0.0020937320466184973,0.03721133144885335,0.0008,,,
1,900,0.001914773588625487,0.035456150600459396,0.0008,,,
1,1000,0.0018356260406113254,0.03486531825637563,0.0008,,,
1,1100,0.0018631657932986435,0.035154049526618464,0.0008,,,
1,1200,0.0017263732457647543,0.03373047589730049,0.0008,,,
1,1300,0.0016665177083833875,0.033047312237442665,0.0008,,,
1,1400,0.0015710363865458347,0.03216276263609566,0.0008,,,
1,1500,0.0015029746189545012,0.03154415514679151,0.0008,,,
1,1600,0.001443895659590866,0.03086394713487316,0.0008,,,
1,1700,0.0013274474598847495,0.02949150272102521,0.0008,,,
1,1800,0.001255525794631474,0.028754508410769347,0.0008,,,
1,1900,0.0011873004954429214,0.02789373265685339,0.0008,,,
1,outer_summary,0.0012290432118304679,0.028143654806112875,,10000,0.00041895089774894264,1.4806047602975456
2,0,0.0012135496671375754,0.028072001587828972,0.00064,,,
2,100,0.0011169533142841353,0.02689849373533001,0.00064,,,
2,200,0.0011077110519220736,0.026797547986451755,0.00064,,,
2,300,0.0010538709059887744,0.026031092312160838,0.00064,,,
2,400,0.001023106404813369,0.025712871011885848,0.00064,,,
2,500,0.0009613979217493217,0.024935151456909495,0.00064,,,
