outer_iter,phi_epoch,loss_eik,mean_residual,lr,rho_solver_iters,rho_residual,rho_change
0,0,268.89347842644696,15.006879371096138,0.001,,,
0,100,0.040593480807582114,0.16164048278318635,0.001,,,
0,200,0.03571322879551847,0.1382718794541931,0.001,,,
0,300,0.03490311847413225,0.13566015667590384,0.001,,,
0,400,0.03554234163385787,0.13587333736332974,0.001,,,
0,500,0.03575466276349649,0.13419894192143886,0.001,,,
0,600,0.03549875750312824,0.13448498509353993,0.001,,,
0,700,0.03252223738261928,0.12897627616541169,0.001,,,
0,800,0.03448795780911794,0.13163737878901888,0.001,,,
0,900,0.032190306054927335,0.12748033603100314,0.001,,,
0,1000,0.032597929609460834,0.12935050921752747,0.001,,,
0,1100,0.031348596955530335,0.12588352057684693,0.001,,,
0,1200,0.03074266005808118,0.12424973943009042,0.001,,,
0,1300,0.031208357578181998,0.12449345757631483,0.001,,,
0,1400,0.029784132502966854,0.12223993057458638,0.001,,,
0,1500,0.027755319281477824,0.11682108924080567,0.001,,,
0,1600,0.026603222486985677,0.11507506157456379,0.001,,,
0,1700,0.02374880025911333,0.11012260043955714,0.001,,,
0,1800,0.023358445480620424,0.10879466562689444,0.001,,,
0,1900,0.02261480390696216,0.10665240258672437,0.001,,,
0,outer_summary,0.021134904298042174,0.10554088060585762,,10000,0.0005869394832617717,225.4235902918673
1,0,0.021165972987412924,0.10584622505416819,0.0008,,,
1,100,0.019907328651213203,0.10328355409366537,0.0008,,,
1,200,0.020090436256815364,0.10370007355392756,0.0008,,,
1,300,0.020270744398333474,0.10426573183695398,0.0008,,,
1,400,0.020289809571904065,0.10615200009862549,0.0008,,,
1,500,0.018587312497678154,0.10097489423995219,0.0008,,,
1,600,0.020380055779718225,0.10493725508915382,0.0008,,,
1,700,0.019471990976420963,0.10318135125813975,0.0008,,,
1,800,0.01828937609591834,0.10126901492900497,0.0008,,,
1,900,0.01824007930509416,0.10028508607385857,0.0008,,,
1,1000,0.016694451223346275,0.09728182468302975,0.0008,,,
1,1100,0.017380415958968953,0.09883006267274369,0.0008,,,
1,1200,0.017093081364589376,0.09697230443217252,0.0008,,,
1,1300,0.017005083272544436,0.09628767274185392,0.0008,,,
1,1400,0.016528147451311297,0.09478015845681026,0.0008,,,
1,1500,0.015536848237676044,0.09255160646720828,0.0008,,,
1,1600,0.014311510554210526,0.09060631547547547,0.0008,,,
1,1700,0.013722755379756873,0.08712241394937041,0.0008,,,
1,1800,0.013299762667262327,0.08745182951003407,0.0008,,,
1,1900,0.01266353569572616,0.08403686507270543,0.0008,,,
1,outer_summary,0.013183837482881846,0.08493834078267995,,10000,0.00042906735135282497,1.6098588208483104
2,0,0.01257271216611551,0.08326053444643115,0.00064,,,
2,100,0.012399903198920492,0.08302998885666321,0.00064,,,
2,200,0.011948506875390142,0.08122487346987695,0.00064,,,
2,300,0.011769332537923572,0.08084419643955469,0.00064,,,
2,400,0.011148446163765398,0.07882676619040449,0.00064,,,
2,500,0.01017287665745671,0.07584209452623099,0.00064,,,
2,600,0.011134561862262402,0.077997130533917,0.00064,,,
2,700,0.010347742360696204,0.07638852206478167,0.00064,,,
2,800,0.009680897282266928,0.07417257601167239,0.00064,,,
2,900,0.009451960868964757,0.07255686506584559,0.00064,,,
2,1000,0.00964013032194041,0.07272540135808384,0.00064,,,
2,1100,0.008603574831338261,0.0689014467361481,0.00064,,,
2,1200,0.008471678355308543,0.06778673092574551,0.00064,,,
2,1300,0.008240549719357242,0.06671662447678656,0.00064,,,
2,1400,0.007052962889775761,0.06249508604543258,0.00064,,,
2,1500,0.007602931097243135,0.06220225359619245,0.00064,,,
2,1600,0.006937284271374855,0.059361497235139074,0.00064,,,
2,1700,0.006126660940081078,0.05626594090952669,0.00064,,,
2,1800,0.0058718659582845485,0.053818358142393205,0.00064,,,
2,1900,0.005914933705561434,0.053168883907697924,0.00064,,,
2,outer_summary,0.005070860814058167,0.04961553233397079,,10000,0.0004140090079371554,0.7826948725518261
3,0,0.0050607678607814,0.04986652500468461,0.0005120000000000001,,,
3,100,0.004694643000496887,0.04682951742396901,0.0005120000000000001,,,
