outer_iter,phi_epoch,loss_eik,mean_residual,lr,rho_solver_iters,rho_residual,rho_change
0,0,265.39532267941917,16.005315256940268,0.001,,,
0,100,0.6863818652778491,0.6055447023267402,0.001,,,
0,200,0.2384368681574945,0.33190427388938226,0.001,,,
0,300,0.17637315314934437,0.27490062224299716,0.001,,,
0,400,0.16116485500281608,0.2709729548540049,0.001,,,
0,500,0.15006176414007039,0.2724141154637607,0.001,,,
0,600,0.14277680687149422,0.26924264591136615,0.001,,,
0,700,0.15388564749551528,0.2843547517104846,0.001,,,
0,800,0.15613090803870106,0.28560542353929713,0.001,,,
0,900,0.15078955972845212,0.28203379628624575,0.001,,,
0,1000,0.1498831323659199,0.2858608887976665,0.001,,,
0,1100,0.14099297575856168,0.2757213135981242,0.001,,,
0,1200,0.14643148979030798,0.28100178654744684,0.001,,,
0,1300,0.14437282502844342,0.28129000386823577,0.001,,,
0,1400,0.13858984309247374,0.27470600512323823,0.001,,,
0,1500,0.13966661840568323,0.2736394070669135,0.001,,,
0,1600,0.14399633855219982,0.27842754509236894,0.001,,,
0,1700,0.1416887659429476,0.2736220576760903,0.001,,,
0,1800,0.13049535453559752,0.26666794444573166,0.001,,,
0,1900,0.1368461024277181,0.2707796800523813,0.001,,,
0,outer_summary,0.13373587383182944,0.2630652850597948,,10000,0.0003257980800161682,12611303844.349092
1,0,0.13063981189541038,0.2628460695374517,0.0008,,,
1,100,0.12775389999045508,0.26194849769316014,0.0008,,,
1,200,0.12774817512015546,0.2589353245542837,0.0008,,,
1,300,0.12238150756887362,0.2541451407014512,0.0008,,,
1,400,0.13225463625914982,0.2615423190486143,0.0008,,,
1,500,0.11344436227448977,0.2414387391451015,0.0008,,,
1,600,0.11638350649198287,0.24289115550842705,0.0008,,,
1,700,0.10697270599039937,0.2285634888000221,0.0008,,,
1,800,0.10006277266265654,0.22107846251210606,0.0008,,,
1,900,0.09087537142070386,0.20509053026269197,0.0008,,,
1,1000,0.08802624589665492,0.19743552107552786,0.0008,,,
1,1100,0.07646777640871787,0.18378268382900928,0.0008,,,
1,1200,0.07647166033556545,0.1828128837583219,0.0008,,,
1,1300,0.07286591258609265,0.17858744964406137,0.0008,,,
1,1400,0.07149673305235865,0.1748623154237599,0.0008,,,
1,1500,0.06812528853403332,0.1701397619526413,0.0008,,,
1,1600,0.07165225597729052,0.17616956939970782,0.0008,,,
1,1700,0.06885855241777235,0.17010319731418974,0.0008,,,
1,1800,0.0645511991618088,0.16370022040669774,0.0008,,,
1,1900,0.060025078108284266,0.1596200254868346,0.0008,,,
1,outer_summary,0.0619941082771695,0.15825905807429216,,10000,0.00017001537918627705,0.9649603439814538
2,0,0.058870507749445446,0.15622307120462572,0.00064,,,
2,100,0.059338300049017995,0.15554469469294124,0.00064,,,
2,200,0.053643400663026614,0.1489230330567509,0.00064,,,
2,300,0.054400427744942935,0.14581480734962943,0.00064,,,
2,400,0.050372031788624434,0.1412159676203975,0.00064,,,
2,500,0.04495238713289653,0.133794048879402,0.00064,,,
2,600,0.04461949364686521,0.13027931036378382,0.00064,,,
2,700,0.04492878390439213,0.13062849580430771,0.00064,,,
2,800,0.04160542219844392,0.12270142721622519,0.00064,,,
2,900,0.041020209969568906,0.12176043920136607,0.00064,,,
2,1000,0.04185635900782285,0.12429436813768507,0.00064,,,
2,1100,0.03597112580126427,0.11663363415129792,0.00064,,,
2,1200,0.033882756894913886,0.11363372608891474,0.00064,,,
2,1300,0.035403577044227016,0.11521731858591144,0.00064,,,
2,1400,0.03706980693078812,0.11693830827132486,0.00064,,,
2,1500,0.0338950175927393,0.1121888268279467,0.00064,,,
2,1600,0.03249134660158208,0.1107990442782451,0.00064,,,
2,1700,0.03666343799356609,0.11697572942351717,0.00064,,,
2,1800,0.03567447651968803,0.11469040469649396,0.00064,,,
2,1900,0.03384531488848746,0.11091728049921114,0.00064,,,
2,outer_summary,0.030803933156687734,0.10756381173538818,,10000,0.00010566355168289579,0.4816961428017314
3,0,0.03401208534028314,0.11346789617611372,0.0005120000000000001,,,
3,100,0.031808669732829836,0.10947939343616757,0.0005120000000000001,,,
3,200,0.03133264677106978,0.10776206406511976,0.0005120000000000001,,,
3,300,0.02950702861651019,0.1049542429711966,0.0005120000000000001,,,
3,400,0.03153884175822274,0.10690722404475056,0.0005120000000000001,,,
3,500,0.030748938878981356,0.10651392380692858,0.0005120000000000001,,,
3,600,0.029967351468627505,0.10496513316277539,0.0005120000000000001,,,
3,700,0.028653569166858815,0.10133927902945099,0.0005120000000000001,,,
3,800,0.02881517958726086,0.10206160074416885,0.0005120000000000001,,,
3,900,0.028020277125189157,0.10024665122816281,0.0005120000000000001,,,
3,1000,0.027964722002124732,0.10101543445862075,0.0005120000000000001,,,
3,1100,0.026380652182515164,0.0985847797348241,0.0005120000000000001,,,
3,1200,0.028928753481505115,0.10367226899031122,0.0005120000000000001,,,
3,1300,0.025529386388975173,0.09533378814403175,0.0005120000000000001,,,
3,1400,0.023943423648295402,0.09270004206768939,0.0005120000000000001,,,
3,1500,0.024736113278075858,0.09423732929421721,0.0005120000000000001,,,
3,1600,0.0236801212358926,0.09360939439456174,0.0005120000000000001,,,
3,1700,0.022255622034918467,0.08969977402669334,0.0005120000000000001,,,
3,1800,0.02202889708483362,0.08995121088793624,0.0005120000000000001,,,
3,1900,0.021486002814645456,0.08826989843464528,0.0005120000000000001,,,
3,outer_summary,0.022262274039800488,0.08890909364060197,,10000,9.187713384252245e-05,0.3310001596952595
4,0,0.021004783496210412,0.08716602695290364,0.0004096000000000001,,,
4,100,0.021322373138442444,0.08934860205749665,0.0004096000000000001,,,
4,200,0.0208569738136641,0.08801498329171632,0.0004096000000000001,,,
4,300,0.02027721599165427,0.08620424337621711,0.0004096000000000001,,,
4,400,0.01844982494388473,0.08161817794485511,0.0004096000000000001,,,
4,500,0.018376872464253433,0.08296635035909417,0.0004096000000000001,,,
4,600,0.018076201299605344,0.08142730909524767,0.0004096000000000001,,,
